Date,Type,runno,Sample_Name,Number,Det.,Ion,Measurement,Core,Depth_cm,Real_depth_cm,Real_conc_ppb,Dilfac,Standard_group,U_spike_mass,Sample_mass,Total_mass,Conc_spike,U238_to_U236_mean,U238_to_U236_stdev,U238_to_U236_sterr,U238_to_U236_stderr,U238_to_U236_stderr_over_mean
5202022,Sample,26,100,0.463868463,,Fe56,RDS,GC06,100,106,,10.68999481,,,,,,,,,,
5202022,blank,27,0,4.27234047,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,qc,28,QC1,1.772502291,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,na_blank,29,Nitric_acid_blank,2.757817534,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,30,a,4.914822155,,Fe56,RDS,GC04,5,11,,16.02045297,,,,,,,,,,
5202022,Sample,31,121,1.888473861,,Fe56,RDS,GC06,160,166,,26.46234763,,,,,,,,,,
5202022,Sample,32,97,1.965640155,,Fe56,RDS,GC06,50,56,,10.54492211,,,,,,,,,,
5202022,Sample,33,48,0.228178421,,Fe56,RDS,GC02,108,111.5,,10.54580552,,,,,,,,,,
5202022,Sample,34,117,4.678000886,,Fe56,RDS,GC06,40,46,,10.57782629,,,,,,,,,,
5202022,qc,35,QC1,0.751198112,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,36,8,1.710293289,,Fe56,RDS,MC01,8,8,,10.54375561,,,,,,,,,,
5202022,Sample,37,69,1.237667302,,Fe56,RDS,GC04,110,116,,10.95310852,,,,,,,,,,
5202022,Sample,38,111,1.38125923,,Fe56,RDS,GC06,70,76,,10.73031766,,,,,,,,,,
5202022,Sample,39,73,2.850042248,,Fe56,RDS,GC04,45,51,,10.5958694,,,,,,,,,,
5202022,blank,40,0,3.807841598,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,qc,41,QC1,0.581911749,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,42,9,0.850961023,,Fe56,RDS,MC01,12,12,,10.37190648,,,,,,,,,,
5202022,Sample,43,57,2.000122354,,Fe56,RDS,GC04,170,176,,10.61253864,,,,,,,,,,
5202022,Sample,44,f,1.378542281,,Fe56,RDS,GC04,90,96,,10.59665603,,,,,,,,,,
5202022,Sample,45,93,1.359085148,,Fe56,RDS,GC06,105,111,,11.66630442,,,,,,,,,,
5202022,Sample,46,5,4.80958759,,Fe56,RDS,MC01,5,5,,10.56576184,,,,,,,,,,
5202022,qc,47,QC1,1.279961792,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,48,105,0.839555309,,Fe56,RDS,GC06,140,146,,10.86159182,,,,,,,,,,
5202022,Sample,49,25,3.401703613,,Fe56,RDS,GC02,30,33.5,,10.53082471,,,,,,,,,,
5202022,Sample,50,110,0.587432272,,Fe56,RDS,GC06,150,156,,10.56411544,,,,,,,,,,
5202022,Sample,51,54,2.735322411,,Fe56,RDS,GC04,160,166,,10.41176249,,,,,,,,,,
5202022,Sample,52,64,3.734536628,,Fe56,RDS,GC04,35,41,,10.56155782,,,,,,,,,,
5202022,na_blank,53,Nitric_acid_blank,5.115875943,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,blank,54,0,6.450716209,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,qc,55,QC1,1.035100867,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,56,82,4.556569102,,Fe56,RDS,GC04,200,206,,10.62101579,,,,,,,,,,
5202022,Sample,57,112,1.01211661,,Fe56,RDS,GC06,80,86,,10.53443311,,,,,,,,,,
5202022,Sample,58,e,4.089073872,,Fe56,RDS,GC04,25,31,,10.71397444,,,,,,,,,,
5202022,Sample,59,38,4.185869135,,Fe56,RDS,GC02,45,48.5,,10.66869555,,,,,,,,,,
5202022,Sample,60,91,3.432949732,,Fe56,RDS,GC06,170,176,,10.80765379,,,,,,,,,,
5202022,qc,61,QC1,0.937523597,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,62,24,3.50410918,,Fe56,RDS,GC02,48,51.5,,10.66291859,,,,,,,,,,
5202022,Sample,63,78,2.108082047,,Fe56,RDS,GC04,65,71,,10.52195644,,,,,,,,,,
5202022,Sample,64,86,1.266977308,,Fe56,RDS,GC04,195,201,,10.60823123,,,,,,,,,,
5202022,Sample,65,12,0.951387023,,Fe56,RDS,MC01,20,20,,10.64446104,,,,,,,,,,
5202022,Sample,66,74,1.474513181,,Fe56,RDS,GC04,140,146,,10.65837916,,,,,,,,,,
5202022,na_blank,67,Nitric_acid_blank,6.413689927,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,blank,68,0,3.451888365,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,qc,69,QC1,1.272739679,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,70,51,0.923367912,,Fe56,RDS,GC02,102,105.5,,10.61510343,,,,,,,,,,
5202022,Sample,71,89,2.838318362,,Fe56,RDS,GC06,30,36,,10.33385387,,,,,,,,,,
5202022,Sample,72,65,1.212329699,,Fe56,RDS,GC04,130,136,,10.55152049,,,,,,,,,,
5202022,Sample,73,56,1.444286246,,Fe56,RDS,GC04,150,156,,12.4580938,,,,,,,,,,
5202022,qc,74,QC1,2.201040799,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,Sample,75,28,2.340384299,,Fe56,RDS,GC02,54,57.5,,10.71842119,,,,,,,,,,
5202022,Sample,76,46,0.925807573,,Fe56,RDS,GC02,111,114.5,,10.90528984,,,,,,,,,,
5202022,Sample,77,55,3.476072282,,Fe56,RDS,GC04,180,186,,10.44450999,,,,,,,,,,
5202022,blank,78,0,2.524363819,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,qc,79,QC1,1.4175199,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,na_blank,80,Nitric_acid_blank,4.870238064,,Fe56,RDS,,,,,,,,,,,,,,,
5202022,na_blank,0,Nitric_acid_blank,12,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,1,0,6.666,,U238,CPS,,,,,,,,,,,,,,,
5202022,qc,2,QC1,338688.516,,U238,CPS,,,,,,,,,,,,,,,
5202022,Standard,3,0,60.83707684,,U238,CPS,,,,0,,,,,,,,,,,
5202022,Standard,4,I,8570.424694,,U238,CPS,,,,0.496699051,,,,,,,,,,,
5202022,Standard,5,h,17454.56845,,U238,CPS,,,,0.913203548,,,,,,,,,,,
5202022,Standard,6,g,34820.4296,,U238,CPS,,,,2.008951773,,,,,,,,,,,
5202022,Standard,7,f,105757.6604,,U238,CPS,,,,6.082220993,,,,,,,,,,,
5202022,Standard,8,e,173967.5005,,U238,CPS,,,,10.1766528,,,,,,,,,,,
5202022,Standard,9,d,243122.099,,U238,CPS,,,,14.2404738,,,,,,,,,,,
5202022,Standard,10,c,513813.1912,,U238,CPS,,,,30.35848902,,,,,,,,,,,
5202022,Standard,11,b,848857.5086,,U238,CPS,,,,50.45462848,,,,,,,,,,,
5202022,Standard,12,a,1182058.135,,U238,CPS,,,,70.54190975,,,,,,,,,,,
5202022,Standard,13,1.5,1737217.208,,U238,CPS,,,,101.7412603,,,,,,,,,,,
5202022,blank,14,0,26.95690625,,U238,CPS,,,,,,,,,,,,,,,
5202022,qc,15,QC1,338615.3715,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,16,58,49850.80624,,U238,CPS,GC04,100,,,10.62141452,,0.2576,5.152,5.4096,50.44206327,,,,,
5202022,Sample,17,c,40829.89864,,U238,CPS,GC04,15,,,10.5529453,,0.2576,5.1447,5.4023,50.44206327,,,,,
5202022,Sample,18,80,44241.71834,,U238,CPS,GC04,120,,,10.71969483,,0.2553,5.1907,5.446,50.44206327,,,,,
5202022,Sample,19,95,43153.94927,,U238,CPS,GC06,105,,,14.56519168,,0.2569,5.0817,5.3386,50.44206327,,,,,
5202022,Sample,20,13,44581.03934,,U238,CPS,MC01,23,,,15.28634272,,0.2588,5.1053,5.3641,50.44206327,,,,,
5202022,qc,21,QC1,338813.071,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,22,b,39900.17521,,U238,CPS,GC04,10,,,,,,,,,,,,,
5202022,Sample,23,68,67177.81757,,U238,CPS,GC04,55,,,10.44929333,,0.2568,5.1551,5.4119,50.44206327,,,,,
5202022,Sample,24,84,47955.95531,,U238,CPS,GC04,195,,,11.33602743,,0.2568,5.1238,5.3806,50.44206327,,,,,
5202022,Sample,25,22,46728.09405,,U238,CPS,GC02,72,,,11.02946012,,0.2577,5.2733,5.531,50.44206327,,,,,
5202022,Sample,26,100,41296.8893,,U238,CPS,GC06,100,,,10.68999481,,0.2561,5.1653,5.4214,50.44206327,,,,,
5202022,blank,27,0,11.71618152,,U238,CPS,,,,,,,,,,,,,,,
5202022,qc,28,QC1,338687.8397,,U238,CPS,,,,,,,,,,,,,,,
5202022,na_blank,29,Nitric_acid_blank,21.12788933,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,30,a,40734.27076,,U238,CPS,GC04,5,,,16.02045297,,0.2583,5.1238,5.3821,50.44206327,,,,,
5202022,Sample,31,121,43813.10643,,U238,CPS,GC06,160,,,26.46234763,,0.2579,5.121,5.3789,50.44206327,,,,,
5202022,Sample,32,97,42880.6037,,U238,CPS,GC06,50,,,10.54492211,,0.2569,5.1376,5.3945,50.44206327,,,,,
5202022,Sample,33,48,39788.25343,,U238,CPS,GC02,108,,,10.54580552,,0.2565,5.1333,5.3898,50.44206327,,,,,
5202022,Sample,34,117,60314.03094,,U238,CPS,GC06,40,,,10.57782629,,0.2582,5.1426,5.4008,50.44206327,,,,,
5202022,qc,35,QC1,338658.9655,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,36,8,37019.14339,,U238,CPS,MC01,8,,,10.54375561,,0.2563,5.1737,5.43,50.44206327,,,,,
5202022,Sample,38,111,41379.09612,,U238,CPS,GC06,70,,,10.73031766,,0.2566,5.1502,5.4068,50.44206327,,,,,
5202022,Sample,39,73,48048.86786,,U238,CPS,GC04,45,,,10.5958694,,0.2593,5.1416,5.4009,50.44206327,,,,,
5202022,blank,40,0,9.773512754,,U238,CPS,,,,,,,,,,,,,,,
5202022,qc,41,QC1,338658.9038,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,42,9,34783.08059,,U238,CPS,MC01,12,,,10.37190648,,0.2596,5.1514,5.411,50.44206327,,,,,
5202022,Sample,43,57,49554.01812,,U238,CPS,GC04,170,,,10.61253864,,0.2566,5.1547,5.4113,50.44206327,,,,,
5202022,Sample,44,f,43071.66749,,U238,CPS,GC04,90,,,10.59665603,,0.2575,5.1537,5.4112,50.44206327,,,,,
5202022,Sample,45,93,40748.24294,,U238,CPS,GC06,105,,,11.66630442,,0.2102,5.1107,5.3209,50.44206327,,,,,
5202022,Sample,46,5,42749.70155,,U238,CPS,MC01,5,,,10.56576184,,0.2555,5.1393,5.3948,50.44206327,,,,,
5202022,qc,47,QC1,338616.6637,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,48,105,35142.09453,,U238,CPS,GC06,140,,,10.86159182,,0.2553,5.1343,5.3896,50.44206327,,,,,
5202022,Sample,49,25,36310.03892,,U238,CPS,GC02,30,,,10.53082471,,0.2587,5.1386,5.3973,50.44206327,,,,,
5202022,Sample,50,110,36785.25827,,U238,CPS,GC06,150,,,10.56411544,,0.2572,5.1381,5.3953,50.44206327,,,,,
5202022,Sample,51,54,39937.60811,,U238,CPS,GC04,160,,,10.41176249,,0.2583,5.1664,5.4247,50.44206327,,,,,
5202022,Sample,52,64,54863.08013,,U238,CPS,GC04,35,,,10.56155782,,0.2571,5.1476,5.4047,50.44206327,,,,,
5202022,na_blank,53,Nitric_acid_blank,8.393995365,,U238,CPS,,,,,,,,,,,,,,,
5202022,blank,54,0,4.32172218,,U238,CPS,,,,,,,,,,,,,,,
5202022,qc,55,QC1,338620.3673,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,56,82,44146.88467,,U238,CPS,GC04,200,,,10.62101579,,0.2572,5.1551,5.4123,50.44206327,,,,,
5202022,Sample,57,112,39823.7307,,U238,CPS,GC06,80,,,10.53443311,,0.257,5.1329,5.3899,50.44206327,,,,,
5202022,Sample,58,e,41796.62456,,U238,CPS,GC04,25,,,10.71397444,,0.2583,5.141,5.3993,50.44206327,,,,,
5202022,Sample,59,38,38800.99417,,U238,CPS,GC02,45,,,10.66869555,,0.2573,5.1304,5.3877,50.44206327,,,,,
5202022,Sample,60,91,53028.57305,,U238,CPS,GC06,170,,,10.80765379,,0.2563,5.123,5.3793,50.44206327,,,,,
5202022,qc,61,QC1,338650.0215,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,62,24,33027.09151,,U238,CPS,GC02,48,,,10.66291859,,0.2566,5.1363,5.3929,50.44206327,,,,,
5202022,Sample,63,78,40212.65515,,U238,CPS,GC04,65,,,10.52195644,,0.2566,5.1417,5.3983,50.44206327,,,,,
5202022,Sample,64,86,43705.20713,,U238,CPS,GC04,195,,,10.60823123,,0.2562,5.1544,5.4106,50.44206327,,,,,
5202022,Sample,65,12,37665.65958,,U238,CPS,MC01,20,,,10.64446104,,0.2561,5.1332,5.3893,50.44206327,,,,,
5202022,Sample,66,74,44371.40297,,U238,CPS,GC04,140,,,10.65837916,,0.2567,5.1502,5.4069,50.44206327,,,,,
5202022,na_blank,67,Nitric_acid_blank,3.495049199,,U238,CPS,,,,,,,,,,,,,,,
5202022,blank,68,0,2.708080506,,U238,CPS,,,,,,,,,,,,,,,
5202022,qc,69,QC1,338637.335,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,70,51,33177.0363,,U238,CPS,GC02,102,,,10.61510343,,0.2557,5.1335,5.3892,50.44206327,,,,,
5202022,Sample,71,89,41095.32937,,U238,CPS,GC06,30,,,10.33385387,,0.2571,5.1498,5.4069,50.44206327,,,,,
5202022,Sample,72,65,40841.78397,,U238,CPS,GC04,130,,,10.55152049,,0.2576,5.1542,5.4118,50.44206327,,,,,
5202022,Sample,73,56,45697.38162,,U238,CPS,GC04,150,,,12.4580938,,0.2564,5.0725,5.3289,50.44206327,,,,,
5202022,qc,74,QC1,338512.3983,,U238,CPS,,,,,,,,,,,,,,,
5202022,Sample,76,46,34861.67734,,U238,CPS,GC02,111,,,10.90528984,,0.2565,5.2852,5.5417,50.44206327,,,,,
5202022,Sample,77,55,46840.38833,,U238,CPS,GC04,180,,,10.44450999,,0.2566,5.1474,5.404,50.44206327,,,,,
5202022,blank,78,0,8.268879418,,U238,CPS,,,,,,,,,,,,,,,
5202022,qc,79,QC1,338593.6697,,U238,CPS,,,,,,,,,,,,,,,
5202022,na_blank,80,Nitric_acid_blank,24.47048316,,U238,CPS,,,,,,,,,,,,,,,
5202022,na_blank,0,Nitric_acid_blank,63.95226627,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,1,0,86.65451359,,U238,RDS,,,,,,,,,,,,,,,
5202022,qc,2,QC1,1.04446,,U238,RDS,,,,,,,,,,,,,,,
5202022,Standard,3,0,11.10759345,,U238,RDS,,,,0,,,,,,,,,,,
5202022,Standard,4,I,2.591933446,,U238,RDS,,,,0.496699051,,,,,,,,,,,
5202022,Standard,5,h,1.595324535,,U238,RDS,,,,0.913203548,,,,,,,,,,,
5202022,Standard,6,g,1.185358634,,U238,RDS,,,,2.008951773,,,,,,,,,,,
5202022,Standard,7,f,1.006035245,,U238,RDS,,,,6.082220993,,,,,,,,,,,
5202022,Standard,8,e,0.736731965,,U238,RDS,,,,10.1766528,,,,,,,,,,,
5202022,Standard,9,d,0.681957922,,U238,RDS,,,,14.2404738,,,,,,,,,,,
5202022,Standard,10,c,0.50593151,,U238,RDS,,,,30.35848902,,,,,,,,,,,
5202022,Standard,11,b,0.516071899,,U238,RDS,,,,50.45462848,,,,,,,,,,,
5202022,Standard,12,a,0.853606904,,U238,RDS,,,,70.54190975,,,,,,,,,,,
5202022,Standard,13,1.5,0.809905575,,U238,RDS,,,,101.7412603,,,,,,,,,,,
5202022,blank,14,0,43.38186767,,U238,RDS,,,,,,,,,,,,,,,
5202022,qc,15,QC1,0.563927911,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,16,58,1.610074927,,U238,RDS,GC04,100,,,10.62141452,,,,,,,,,,
5202022,Sample,17,c,1.037720043,,U238,RDS,GC04,15,,,10.5529453,,,,,,,,,,
5202022,Sample,18,80,1.162855991,,U238,RDS,GC04,120,,,10.71969483,,,,,,,,,,
5202022,Sample,19,95,1.108833401,,U238,RDS,GC06,105,,,14.56519168,,,,,,,,,,
5202022,Sample,20,13,1.200107674,,U238,RDS,MC01,23,,,15.28634272,,,,,,,,,,
5202022,qc,21,QC1,0.335980929,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,22,b,0.743283641,,U238,RDS,GC04,10,,,,,,,,,,,,,
5202022,Sample,23,68,1.311185012,,U238,RDS,GC04,55,,,10.44929333,,,,,,,,,,
5202022,Sample,24,84,0.967349942,,U238,RDS,GC04,195,,,11.33602743,,,,,,,,,,
5202022,Sample,25,22,1.591278408,,U238,RDS,GC02,72,,,11.02946012,,,,,,,,,,
5202022,Sample,26,100,1.506622546,,U238,RDS,GC06,100,,,10.68999481,,,,,,,,,,
5202022,blank,27,0,78.19136781,,U238,RDS,,,,,,,,,,,,,,,
5202022,qc,28,QC1,0.605579632,,U238,RDS,,,,,,,,,,,,,,,
5202022,na_blank,29,Nitric_acid_blank,47.14192667,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,30,a,1.358369501,,U238,RDS,GC04,5,,,16.02045297,,,,,,,,,,
5202022,Sample,31,121,0.768519566,,U238,RDS,GC06,160,,,26.46234763,,,,,,,,,,
5202022,Sample,32,97,1.361908239,,U238,RDS,GC06,50,,,10.54492211,,,,,,,,,,
5202022,Sample,33,48,1.30953835,,U238,RDS,GC02,108,,,10.54580552,,,,,,,,,,
5202022,Sample,34,117,1.679207756,,U238,RDS,GC06,40,,,10.57782629,,,,,,,,,,
5202022,qc,35,QC1,0.731970376,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,36,8,1.017214873,,U238,RDS,MC01,8,,,10.54375561,,,,,,,,,,
5202022,Sample,37,69,0.721150878,,U238,RDS,GC04,110,,,10.95310852,,,,,,,,,,
5202022,Sample,38,111,0.780964129,,U238,RDS,GC06,70,,,10.73031766,,,,,,,,,,
5202022,Sample,39,73,1.159941394,,U238,RDS,GC04,45,,,10.5958694,,,,,,,,,,
5202022,blank,40,0,63.20094485,,U238,RDS,,,,,,,,,,,,,,,
5202022,qc,41,QC1,0.843986029,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,42,9,1.834918013,,U238,RDS,MC01,12,,,10.37190648,,,,,,,,,,
5202022,Sample,43,57,0.723553978,,U238,RDS,GC04,170,,,10.61253864,,,,,,,,,,
5202022,Sample,44,f,1.163006936,,U238,RDS,GC04,90,,,10.59665603,,,,,,,,,,
5202022,Sample,45,93,1.209082732,,U238,RDS,GC06,105,,,11.66630442,,,,,,,,,,
5202022,Sample,46,5,1.669908576,,U238,RDS,MC01,5,,,10.56576184,,,,,,,,,,
5202022,qc,47,QC1,0.392560246,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,48,105,2.307644732,,U238,RDS,GC06,140,,,10.86159182,,,,,,,,,,
5202022,Sample,49,25,0.750272927,,U238,RDS,GC02,30,,,10.53082471,,,,,,,,,,
5202022,Sample,50,110,0.173057255,,U238,RDS,GC06,150,,,10.56411544,,,,,,,,,,
5202022,Sample,51,54,1.98046603,,U238,RDS,GC04,160,,,10.41176249,,,,,,,,,,
5202022,Sample,52,64,0.880228175,,U238,RDS,GC04,35,,,10.56155782,,,,,,,,,,
5202022,na_blank,53,Nitric_acid_blank,169.604701,,U238,RDS,,,,,,,,,,,,,,,
5202022,blank,54,0,141.4107577,,U238,RDS,,,,,,,,,,,,,,,
5202022,qc,55,QC1,0.62654397,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,56,82,0.829756665,,U238,RDS,GC04,200,,,10.62101579,,,,,,,,,,
5202022,Sample,57,112,0.651386612,,U238,RDS,GC06,80,,,10.53443311,,,,,,,,,,
5202022,Sample,58,e,0.898444251,,U238,RDS,GC04,25,,,10.71397444,,,,,,,,,,
5202022,Sample,59,38,1.290306796,,U238,RDS,GC02,45,,,10.66869555,,,,,,,,,,
5202022,Sample,60,91,0.821406246,,U238,RDS,GC06,170,,,10.80765379,,,,,,,,,,
5202022,qc,61,QC1,0.836743276,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,62,24,1.998437942,,U238,RDS,GC02,48,,,10.66291859,,,,,,,,,,
5202022,Sample,63,78,0.994926403,,U238,RDS,GC04,65,,,10.52195644,,,,,,,,,,
5202022,Sample,64,86,1.84007609,,U238,RDS,GC04,195,,,10.60823123,,,,,,,,,,
5202022,Sample,65,12,1.622895726,,U238,RDS,MC01,20,,,10.64446104,,,,,,,,,,
5202022,Sample,66,74,0.658836344,,U238,RDS,GC04,140,,,10.65837916,,,,,,,,,,
5202022,na_blank,67,Nitric_acid_blank,163.0160301,,U238,RDS,,,,,,,,,,,,,,,
5202022,blank,68,0,91.28709292,,U238,RDS,,,,,,,,,,,,,,,
5202022,qc,69,QC1,0.572039788,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,70,51,1.041653322,,U238,RDS,GC02,102,,,10.61510343,,,,,,,,,,
5202022,Sample,71,89,0.887255917,,U238,RDS,GC06,30,,,10.33385387,,,,,,,,,,
5202022,Sample,72,65,0.727342695,,U238,RDS,GC04,130,,,10.55152049,,,,,,,,,,
5202022,Sample,73,56,0.875487099,,U238,RDS,GC04,150,,,12.4580938,,,,,,,,,,
5202022,qc,74,QC1,0.547299644,,U238,RDS,,,,,,,,,,,,,,,
5202022,Sample,75,28,0.790352064,,U238,RDS,GC02,54,,,10.71842119,,,,,,,,,,
5202022,Sample,76,46,0.659393662,,U238,RDS,GC02,111,,,10.90528984,,,,,,,,,,
5202022,Sample,77,55,0.78897434,,U238,RDS,GC04,180,,,10.44450999,,,,,,,,,,
5202022,blank,78,0,72.44624444,,U238,RDS,,,,,,,,,,,,,,,
5202022,qc,79,QC1,0.500697264,,U238,RDS,,,,,,,,,,,,,,,
5202022,na_blank,80,Nitric_acid_blank,79.88843539,,U238,RDS,,,,,,,,,,,,,,,
6042022,na_blank,1,Nitric_acid_blank,31.986,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,blank,2,0,10724.914,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,qc,3,QC1,80234.206,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Standard,4,0,10890.84426,,Mn55,CPS,,,,0,,,,,,,,,,,
6042022,Standard,5,I,12976.08547,,Mn55,CPS,,,,0.496699051,,,,,,,,,,,
6042022,Standard,6,h,14834.63996,,Mn55,CPS,,,,0.913203548,,,,,,,,,,,
6042022,Standard,7,g,18558.02346,,Mn55,CPS,,,,2.008951773,,,,,,,,,,,
6042022,Standard,8,f,33347.03717,,Mn55,CPS,,,,6.082220993,,,,,,,,,,,
6042022,Standard,9,e,48521.98828,,Mn55,CPS,,,,10.1766528,,,,,,,,,,,
6042022,Standard,10,d,62672.12365,,Mn55,CPS,,,,14.2404738,,,,,,,,,,,
6042022,Standard,11,c,119459.0334,,Mn55,CPS,,,,30.35848902,,,,,,,,,,,
6042022,Standard,12,b,193003.4809,,Mn55,CPS,,,,50.45462848,,,,,,,,,,,
6042022,Standard,13,a,264950.0858,,Mn55,CPS,,,,70.54190975,,,,,,,,,,,
6042022,Standard,14,1.5,376118.431,,Mn55,CPS,,,,101.7412603,,,,,,,,,,,
6042022,blank,15,0,10972.64759,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,qc,16,QC1,80254.27738,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Sample,17,116,89777.39162,,Mn55,CPS,GC06,145,151,,10.5666771,,,,,,,,,,
6042022,Sample,18,62,44460.51554,,Mn55,CPS,GC04,50,56,,10.54989166,,,,,,,,,,
6042022,Sample,19,105,44681.85882,,Mn55,CPS,GC06,140,146,,17.93839008,,,,,,,,,,
6042022,Sample,20,81,59831.77912,,Mn55,CPS,GC04,60,66,,10.55366192,,,,,,,,,,
6042022,Sample,21,61,81956.33258,,Mn55,CPS,GC04,85,91,,10.50645154,,,,,,,,,,
6042022,qc,22,QC1,80251.37732,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Sample,23,90,102814.0128,,Mn55,CPS,GC06,55,61,,10.52655792,,,,,,,,,,
6042022,Sample,24,122,83263.8748,,Mn55,CPS,GC06,130,136,,10.59573776,,,,,,,,,,
6042022,Sample,25,40,282147.6306,,Mn55,CPS,GC02,15,18.5,,10.69648372,,,,,,,,,,
6042022,Sample,26,21,177281.3705,,Mn55,CPS,GC02,90,93.5,,48.25758671,,,,,,,,,,
6042022,Sample,27,108,104513.8755,,Mn55,CPS,GC06,90,96,,10.51343833,,,,,,,,,,
6042022,blank,28,0,11039.12434,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,qc,29,QC1,80229.05858,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,na_blank,30,Nitric_acid_blank,46.70241785,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Sample,31,53,49406.96256,,Mn55,CPS,GC04,95,101,,10.60876561,,,,,,,,,,
6042022,Sample,32,77,76790.39081,,Mn55,CPS,GC04,80,86,,10.54372925,,,,,,,,,,
6042022,Sample,33,49,576678.1243,,Mn55,CPS,GC02,114,117.5,,10.48121259,,,,,,,,,,
6042022,Sample,34,104,96844.58941,,Mn55,CPS,GC06,120,126,,10.54211916,,,,,,,,,,
6042022,Sample,35,54,86604.44835,,Mn55,CPS,GC04,160,166,,,,,,,,,,,,
6042022,qc,36,QC1,80246.33051,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Sample,37,124,103881.3929,,Mn55,CPS,GC06,95,101,,11.13351803,,,,,,,,,,
6042022,Sample,38,18,585922.8079,,Mn55,CPS,GC02,84,87.5,,10.54478882,,,,,,,,,,
6042022,Sample,39,96,104777.4403,,Mn55,CPS,GC06,155,161,,10.50559348,,,,,,,,,,
6042022,blank,41,0,10638.62921,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,qc,42,QC1,80228.54418,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Sample,43,123,81690.20998,,Mn55,CPS,GC06,20,26,,10.53402015,,,,,,,,,,
6042022,Sample,44,70,90768.5862,,Mn55,CPS,GC04,110,116,,10.48758182,,,,,,,,,,
6042022,Sample,45,52,447130.6754,,Mn55,CPS,GC02,99,102.5,,10.60699875,,,,,,,,,,
6042022,Sample,46,103,92722.92791,,Mn55,CPS,GC06,10,16,,10.49583952,,,,,,,,,,
6042022,qc,48,QC1,80247.94394,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Sample,49,59,69791.6916,,Mn55,CPS,GC04,175,181,,10.52061101,,,,,,,,,,
6042022,Sample,51,83,67953.50582,,Mn55,CPS,GC04,40,46,,10.46128003,,,,,,,,,,
6042022,Sample,52,76,79440.87113,,Mn55,CPS,GC04,70,76,,10.48452908,,,,,,,,,,
6042022,Sample,53,46,442929.2907,,Mn55,CPS,GC02,111,114.5,,10.59503408,,,,,,,,,,
6042022,na_blank,54,Nitric_acid_blank,63.12340624,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,blank,55,0,10790.16817,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,qc,56,QC1,80253.0134,,Mn55,CPS,,,,,,,,,,,,,,,
6042022,Sample,57,72,86469.86218,,Mn55,CPS,GC04,115,121,,10.48134451,,,,,,,,,,
6042022,Sample,58,60,71164.02637,,Mn55,CPS,GC04,30,36,,10.46580577,,,,,,,,,,
